Unnamed: 0,TimeStamp,Relative Time,srcIP,dstIP,srcPort,dstPort,ipLen,len,fmt,uType,asduType,numix,cot,oa,addr,ioa,label,attack_type
185,14.520945,632.452674,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
41,14.440436,147.365691,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,0,Normal
14832,8.083898,62821.983352,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
108,14.475875,381.755992,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
1907,16.323433,6657.338076,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
56,14.444925,192.252023,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,0,Normal
405,15.051367,1416.677525,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
442,15.072092,1543.926962,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,0,Normal
14893,8.124177,63064.77428,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
15133,8.300474,64107.740131,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
24,14.43118,94.807469,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,0,Normal
467,15.085319,1636.190501,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,0,Normal
1858,16.300713,6510.132448,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,2.0,1,Command Injection
1850,16.294402,6487.021131,3232238584,3232238447,2404,61254,46,4,0,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
1937,16.341616,6759.16429,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,3.0,1,Command Injection
14830,8.082931,62812.318229,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
15062,8.245277,63795.772594,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
338,15.010422,1167.220389,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
51,14.443829,181.297257,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
1826,16.28209,6403.903392,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
1835,16.285502,6438.022884,3232238447,3232238584,61254,2404,46,4,0,3.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
15056,8.243237,63775.375362,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
14917,8.143409,63177.097165,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,2.0,1,Command Injection
264,14.565435,917.354848,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
14953,8.17095,63332.507567,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
14846,8.095208,62895.083316,3232238584,3232238447,2404,61254,46,4,0,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
2001,16.373684,6959.842474,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
14968,8.180906,63392.066734,3232238447,3232238584,61254,2404,46,4,0,3.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
1837,16.285692,6439.919266,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
447,15.074293,1565.934778,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
18,14.424067,63.677885,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
14851,8.100166,62904.665748,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
483,15.095278,1695.780518,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
1887,16.313273,6595.733004,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
433,15.065901,1522.012419,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,0,Normal
367,15.03032,1286.20146,3232238447,3232238584,61254,2404,46,4,0,3.0,9.0,1.0,3.0,0.0,55.0,136.0,0,Normal
83,14.462531,288.312221,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,2.0,0,Normal
61,14.450588,208.880413,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
1957,16.352144,6824.439362,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
272,14.572592,948.923126,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
285,14.581021,993.211641,3232238447,3232238584,61254,2404,46,4,0,3.0,9.0,1.0,3.0,0.0,55.0,136.0,0,Normal
360,15.023624,1259.242378,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
354,15.020272,1225.725739,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,0,Normal
456,15.082474,1607.742284,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
278,14.574009,963.09172,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
12,14.422227,45.276398,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,0,Normal
182,14.520265,625.65206,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
368,15.03042,1287.208155,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,0,Normal
15017,8.212626,63589.263793,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
1934,16.340922,6752.227468,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
223,14.54357,778.707853,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,0,Normal
1891,16.314899,6611.989155,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
15106,8.275893,63981.935365,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
1972,16.36116,6874.601147,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
1864,16.301953,6522.536879,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
1901,16.321513,6638.136616,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,3.0,1,Command Injection
1952,16.350377,6806.778106,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
176,14.513485,597.85083,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
1984,16.364555,6908.549423,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
1992,16.370922,6932.227399,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
1904,16.322496,6647.966821,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
15009,8.204688,63549.888217,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
393,15.043246,1375.465181,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
163,14.505564,558.64788,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
248,14.560274,865.744618,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
1953,16.351178,6814.780825,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
15021,8.21461,63609.10615,3232238447,3232238584,61254,2404,46,4,0,3.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
1988,16.365764,6920.645675,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
375,15.033345,1316.4529,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
412,15.053868,1441.688287,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
74,14.454994,252.946512,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
113,14.480916,392.162172,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
1917,16.330834,6691.345266,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
15097,8.271134,63934.348689,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
390,15.042506,1368.061831,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
104,14.474035,363.358361,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,0,Normal
114,14.48193,402.302189,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,0,Normal
417,15.055438,1457.387596,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,0,Normal
1844,16.291333,6456.337789,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
457,15.082575,1608.749639,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,0,Normal
409,15.053228,1435.284869,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,3.0,0,Normal
92,14.470555,328.555483,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,0,Normal
15066,8.251177,63814.771158,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
89,14.465532,318.328316,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
336,15.010099,1163.989735,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,0,Normal
15124,8.291821,64061.211612,3232238447,3232238584,61254,2404,46,4,0,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
15057,8.243337,63776.378393,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
15069,8.251837,63821.370913,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
1924,16.332976,6712.759203,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
1912,16.324776,6670.761995,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
1930,16.335175,6734.755074,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
94,14.471073,333.735298,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
11,14.422127,44.273997,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,2.0,0,Normal
396,15.044787,1390.872755,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
1852,16.294813,6491.130844,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
43,14.440807,151.07151,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
42,14.440687,149.871229,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
329,15.003567,1138.670455,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,0,Normal
167,14.511065,573.651438,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
497,15.104919,1752.197455,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,2.0,0,Normal
15012,8.210261,63565.618171,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
1916,16.330195,6684.95767,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
14892,8.123773,63060.732278,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
100,14.47294,352.407428,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,0,Normal
426,15.064011,1503.110836,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
178,14.514369,606.697428,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
444,15.073286,1555.860755,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,0,Normal
416,15.054729,1450.291695,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
15006,8.203682,63539.820889,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
15018,8.213682,63599.825287,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
1999,16.373003,6953.038716,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
177,14.514194,604.94555,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,0,Normal
395,15.044327,1386.270134,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,2.0,0,Normal
15047,8.235218,63735.188361,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
14929,8.153508,63238.088374,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,2.0,1,Command Injection
15096,8.270779,63930.793707,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
2003,16.374604,6969.045543,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
383,15.035505,1338.052902,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
15092,8.264675,63909.7545,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
14887,8.122507,63048.078021,3232238584,3232238447,2404,61254,46,4,0,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
257,14.563095,893.951751,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,0,Normal
1857,16.300577,6508.770335,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
335,15.005086,1153.862958,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
15,14.423207,55.074698,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
324,15.001282,1115.827424,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
14894,8.124595,63068.949094,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
222,14.543469,777.697277,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
179,14.515085,613.8504,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
15119,8.284814,64031.141213,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,2.0,1,Command Injection
22,14.425981,82.811206,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,0,Normal
356,15.022196,1244.962125,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,0,Normal
1985,16.364741,6910.417975,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
14997,8.195186,63494.859107,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
340,15.011127,1174.27194,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,0,Normal
431,15.064851,1511.514581,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
1870,16.303894,6541.943271,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
14969,8.180913,63392.137818,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
203,14.533168,714.679234,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
1949,16.344663,6789.638504,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
93,14.470813,331.134363,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
1877,16.310813,6571.134661,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,2.0,1,Command Injection
68,14.452428,227.284902,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,2.0,0,Normal
1941,16.342436,6767.366008,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
284,14.581021,993.211381,3232238584,3232238447,2404,61254,46,4,0,2.0,9.0,1.0,3.0,0.0,55.0,136.0,0,Normal
14980,8.190485,63447.856571,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
434,15.070052,1523.521782,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
153,14.502623,529.236736,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
75,14.455269,255.698076,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
14866,8.105879,62961.789911,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
446,15.073773,1560.735037,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
188,14.522746,650.460305,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
271,14.572191,944.916294,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
236,14.552451,827.510879,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
487,15.101149,1714.49373,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,0,Normal
117,14.482997,412.973397,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
15079,8.255472,63857.719217,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
1831,16.283457,6417.572693,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
14961,8.173809,63361.09072,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
1910,16.324233,6665.338965,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
126,14.485924,442.240404,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,0,Normal
116,14.482737,410.369738,3232238584,3232238447,2404,61254,82,40,1,2.0,36.0,2.0,3.0,0.0,65535.0,4.0,0,Normal
473,15.092197,1664.969156,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
14829,8.082912,62812.124359,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
57,14.445047,193.47741,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
14999,8.19589,63501.900586,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
15048,8.235319,63736.191638,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
369,15.030705,1290.054092,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
268,14.57153,938.304396,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
46,14.441827,161.273151,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
349,15.014022,1203.221839,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,2.0,0,Normal
195,14.5305,688.002302,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,0,Normal
15135,8.301004,64113.04143,3232238584,3232238447,2404,61254,46,4,0,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
14970,8.181217,63395.177078,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
14872,8.111124,62974.24355,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
263,14.56534,916.402812,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,0,Normal
443,15.072272,1545.72881,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
1994,16.371403,6937.030375,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,2.0,1,Command Injection
304,14.591325,1056.253874,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
341,15.011142,1174.419494,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
15102,8.273782,63960.825789,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
149,14.50119,514.908803,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,0,Normal
124,14.485338,436.388959,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
14922,8.145289,63195.895406,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
50,14.442828,171.284076,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,0,Normal
353,15.015462,1217.625856,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
15063,8.245701,63800.014101,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
142,14.495022,493.223183,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,0,Normal
470,15.090578,1648.779501,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,0,Normal
399,15.045547,1398.474516,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
1944,16.343356,6776.568914,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
320,15.000063,1103.632692,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
19,14.424527,68.275429,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
14945,8.163709,63300.089422,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
14926,8.151768,63220.688634,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
14944,8.163609,63299.089594,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,2.0,1,Command Injection
407,15.052308,1426.08076,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
